(3050, 8477)
(3558, 7294)
(3151, 6941)
(3952, 6979)
(3053, 7784)
(2943, 7844)
(3583, 8015)
(4460, 7280)
(3911, 6737)
(3938, 8306)
(2749, 7425)
(1499, 8185)
(3491, 7394)
(2389, 7742)
(3618, 8304)
(3143, 6636)
(1935, 7354)
(4698, 6366)
(2023, 7451)
(2934, 8099)
(2596, 7383)
(5884, 7743)
(2904, 7601)
(2358, 7996)
(4064, 8670)
(2013, 6779)
(4208, 7611)
(3041, 7833)
(4132, 7272)
(3112, 7382)
(4450, 7325)
(2706, 6933)
(3189, 8171)
(2714, 7230)
(4854, 8678)
(2999, 6621)
(2616, 7019)
(3907, 7021)
(3168, 6846)
(4552, 6804)
(4476, 7814)
(4268, 6240)
(4416, 7094)
(4383, 7908)
(1484, 7643)
(4209, 7701)
(3176, 6599)
(2569, 6684)
(6201, 7242)
(2670, 7364)
(3240, 7463)
(3772, 7691)
(3174, 7527)
(4131, 6380)
(3110, 7412)
(3142, 6085)
(3820, 7153)
(3368, 7820)
(3324, 8279)
(5617, 8306)
(3680, 6837)
(1859, 6631)
(3977, 7308)
(2640, 7454)
(4474, 8448)
(3144, 8042)
(2521, 8087)
(3003, 7211)
(2790, 7842)
(4010, 6702)
(4209, 7666)
(1777, 7221)
(3474, 6612)
(4194, 6560)
(3163, 7223)
(4389, 7278)
(1139, 7220)
(3755, 6815)
(2989, 7661)
(2924, 7362)
(4268, 7453)
(3136, 8007)
(3245, 6992)
(2132, 7241)
(3167, 7397)
(3060, 8004)
(1501, 7655)
(5133, 8188)
(3996, 8188)
(3773, 7506)
(2620, 7848)
(2837, 7704)
(2877, 7135)
(2823, 7423)
(6035, 7582)
(5672, 7425)
(3881, 8678)
(5009, 7691)
(3426, 7044)
(3400, 6804)
(3963, 8183)
(3050, 8210)
(3988, 7582)
(1719, 7553)
(3217, 7442)
(3743, 6603)
(3236, 6963)
(3892, 7140)
(2380, 7480)
(3009, 7863)
(2925, 6885)
(1481, 6763)
(3379, 7162)
(2459, 7788)
(2779, 6781)
(4082, 6510)
(4146, 8417)
(3406, 8353)
(3694, 7398)
(4442, 6841)
(4860, 7589)
(4963, 7841)
(3949, 7808)
(4085, 8104)
(4506, 7188)
(1442, 7930)
(4294, 7985)
(3676, 8175)
(3915, 7225)
(5348, 7500)
(6076, 7762)
(5062, 7869)
(2157, 7441)
(5413, 7194)
(4004, 6446)
(2454, 7286)
(3210, 7582)
(2339, 7858)
(4928, 7761)
(4281, 7033)
(4200, 7367)
(4602, 6674)
(2619, 6799)
(3328, 7664)
(4360, 7524)
(1820, 7018)
(2603, 8113)
(5332, 7662)
(2617, 7687)
(1808, 7599)
(2909, 7865)
(2820, 8654)
(5402, 7507)
(3702, 7808)
(2568, 7362)
(1698, 7169)
(4046, 6791)
(2488, 8403)
(3927, 7667)
(3484, 7474)
(3666, 5965)
(4971, 7528)
(3907, 7905)
(4140, 7956)
(4104, 6981)
(6159, 7933)
(3601, 7805)
(4215, 6615)
(1784, 8527)
(4523, 7777)
(1161, 7018)
(3695, 6732)
(3707, 7573)
(2036, 8433)
(2668, 6883)
(4639, 7671)
(3607, 7644)
(3042, 6407)
(4124, 7430)
(1675, 7775)
(2003, 6530)
(2284, 6966)
(1204, 7294)
(2738, 7913)
(2903, 7851)
(5239, 8242)
(3770, 7723)
(3568, 7530)
(3236, 7886)
(5290, 6693)
(2239, 6762)
(4746, 7379)
(2284, 7186)
(4276, 8219)
(2691, 7420)
(4631, 8461)
(4644, 7052)
(1528, 6756)
(2764, 6429)
(3679, 7652)
(6250, 8045)
(5464, 7142)
(1948, 7104)
(2737, 8176)
(4473, 7250)
(4583, 7185)
(2426, 8234)
(3036, 8663)
(5849, 7300)
(5281, 9436)
(2575, 8059)
(3609, 7380)
(2221, 7805)
(2770, 7478)
(2056, 7272)
(2981, 7896)
(3093, 6749)
(4638, 7171)
(2703, 7180)
(3677, 7392)
(4876, 8038)
(4150, 7432)
(2368, 8632)
(4484, 7515)
(2655, 7651)
(4284, 7729)
(1852, 7544)
(3981, 8223)
(3028, 7308)
(2343, 8132)
(3677, 8623)
(2881, 7020)
(3378, 7965)
(3172, 7324)
(3478, 7662)
(3551, 7362)
(3891, 6997)
(4807, 7630)
(2935, 7316)
(3867, 7934)
(5383, 7377)
(3722, 7687)
(5434, 7660)
(4059, 8330)
(3433, 7225)
(3257, 6616)
(2597, 7229)
(4694, 8156)
(3886, 7316)
(4269, 7356)
(2451, 7522)
(2987, 7393)
(1529, 7386)
(4237, 7730)
(4845, 7804)
(2787, 7497)
(3320, 8658)
(3354, 8479)
(6317, 7925)
(3351, 7144)
(2958, 6525)
(4673, 6414)
(4386, 7709)
(2721, 6643)
(3975, 7811)
(5040, 7403)
(4152, 7326)
(3705, 8394)
(4841, 7939)
(4697, 6718)
(2600, 7472)
(3469, 7159)
(2852, 7524)
(3051, 8106)
(4475, 7737)
(3653, 8062)
(4410, 7655)
(4878, 7891)
(2382, 7069)
(2898, 7978)
(3696, 6450)
(3574, 7914)
(3685, 7752)
(2993, 7814)
(3375, 7615)
(4345, 7501)
(3226, 8154)
(4020, 7858)
(3975, 8139)
(3709, 7629)
(4919, 7316)
(1818, 6434)
(2710, 8019)
(3090, 8535)
(2592, 7201)
(5346, 6894)
(6485, 8273)
(2706, 7109)
(4438, 7257)
(5795, 6387)
(2470, 7831)
(3472, 8189)
(3309, 7342)
(3574, 7243)
(3479, 7061)
(4021, 6985)
(4445, 7605)
(3342, 7764)
(3388, 6952)
(4507, 7746)
(5421, 7131)
(3476, 7781)
(3642, 7824)
(3801, 8281)
(5353, 8914)
(4404, 7583)
(2175, 7380)
(2535, 7573)
(5092, 7688)
(3831, 7378)
(3526, 7086)
(5071, 7944)
(1170, 7402)
(4832, 8701)
(4267, 8077)
(3025, 8125)
(4512, 7067)
(4317, 7745)
(5898, 7495)
(4025, 6654)
(2154, 7733)
(3818, 7632)
(4231, 7302)
(5421, 7801)
(2597, 7756)
(3645, 7640)
(5114, 7845)
(4536, 7431)
(4105, 8420)
(4119, 6413)
(2025, 7004)
(4494, 7953)
(3853, 7858)
(2431, 6800)
(5172, 7931)
(3993, 7370)
(3515, 8875)
(4389, 7748)
(4069, 7468)
(2190, 6561)
(2719, 8132)
(3354, 6872)
(2609, 6752)
(4929, 8145)
(2386, 7810)
(598, 8182)
(4635, 8065)
(3571, 7588)
(3290, 7470)
(4478, 8218)
(4242, 8346)
(1849, 6720)
(2179, 7635)
(288, 7159)
(4867, 7371)
(4252, 8381)
(2704, 7721)
(1849, 8498)
(3567, 7833)
(3869, 7540)
(5256, 8032)
(2380, 7438)
(4597, 7800)
(4183, 7285)
(2452, 7149)
(3419, 7706)
(3806, 7375)
(1499, 7020)
(3559, 6523)
(3616, 9339)
(3937, 7395)
(5211, 8261)
(4389, 8415)
(4916, 7811)
(6968, 7952)
(4371, 7567)
(3272, 7777)
(3709, 6776)
(3224, 7137)
(2332, 6658)
(3353, 6690)
(2618, 8282)
(4134, 7566)
(2666, 7223)
(3893, 8186)
(4704, 8245)
(4262, 7963)
(1272, 6976)
(3835, 6801)
(4910, 7417)
(4040, 7445)
(3845, 7157)
(5334, 7409)
(4236, 7432)
(4645, 7396)
(2262, 7650)
(4857, 7728)
(3881, 7497)
(2756, 8327)
(3293, 7762)
(4399, 8355)
(2371, 7573)
(5082, 6741)
(2413, 7263)
(4293, 8497)
(2479, 6438)
(3021, 7665)
(4454, 7118)
(3557, 8373)
(2852, 8059)
(4116, 6513)
(4191, 8037)
(1743, 7279)
(5561, 6666)
(2793, 7578)
(3441, 9086)
(4297, 6931)
(4105, 7994)
(3381, 7589)
(3311, 7807)
(3136, 6685)
(3872, 6655)
(3713, 8767)
(5361, 7975)
(3742, 8190)
(2479, 7983)
(3125, 8249)
(4239, 7206)
(4470, 6785)
(4800, 8050)
(1927, 7174)
(3785, 8593)
(3097, 7728)
(3312, 6943)
(5068, 6408)
(4954, 7753)
(2402, 8199)
(5024, 7600)
(2731, 8637)
(5595, 6343)
(316, 7766)
(3206, 7899)
(2316, 8050)
(4215, 7481)
(5122, 6961)
(3157, 6881)
(4830, 8432)
(2296, 7220)
(4585, 7770)
(332, 7194)
(5723, 6694)
(5135, 8315)
(2185, 7020)
(1177, 7086)
(5428, 7417)
(3165, 7456)
(2808, 7417)
(3283, 8347)
(2204, 7524)
(4928, 7111)
(367, 6936)
(3172, 7923)
(2528, 7646)
(3512, 7109)
(4211, 8060)
(4088, 7495)
(2018, 7299)
(3887, 7277)
(3075, 8087)
(3512, 8296)
(5390, 6652)
(1767, 6544)
(4269, 8131)
(4775, 7342)
(2388, 7717)
(4684, 8560)
(4326, 7587)
(2767, 6979)
(4278, 6999)
(1456, 6751)
(2679, 8383)
(5238, 7192)
(4653, 8097)
(4035, 7606)
(3030, 8393)
(1546, 7564)
(5319, 7438)
(2204, 7850)
(3086, 7388)
(3665, 8143)
(4425, 6905)
(2931, 7750)
(3474, 8231)
(4134, 7627)
(3100, 7277)
(3924, 7522)
(3545, 7451)
(3274, 7171)
(3807, 7403)
(3647, 7710)
(5358, 7184)
(3734, 7956)
(1898, 7947)
(2364, 7598)
(1208, 7885)
(3094, 7813)
(3869, 8858)
(3650, 7771)
(3293, 8801)
(5022, 7445)
(4586, 7828)
(3196, 8353)
(4619, 7473)
(4040, 7486)
(1366, 7150)
(3663, 8218)
(5939, 7814)
(3070, 7866)
(3102, 7132)
(3731, 8971)
(1482, 7705)
(2754, 7386)
(1659, 8194)
(1824, 8424)
(3046, 8266)
(3144, 6561)
(1809, 7931)
(3811, 7830)
(4729, 6511)
(1669, 8014)
(2169, 7201)
(4693, 6974)
(3623, 6967)
(1614, 7615)
(2273, 8170)
(2495, 7495)
(3295, 6752)
(4252, 6783)
(2735, 6903)
(2913, 7713)
(2511, 6958)
(5225, 7994)
(5559, 8063)
(2785, 8214)
(3336, 7834)
(2862, 8284)
(3449, 7796)
(2590, 7964)
(2865, 7328)
(2741, 8261)
(3418, 6848)
(3286, 8181)
(5895, 7374)
(3433, 7746)
(1341, 7742)
(4902, 7031)
(3442, 7662)
(2620, 7433)
(4753, 7306)
(2040, 6985)
(1887, 8121)
(5494, 7159)
(466, 7886)
(3645, 8534)
(3048, 7701)
(1952, 7472)
(2597, 8433)
(5140, 6856)
(2963, 6743)
(3022, 6522)
(2562, 7177)
(3901, 6870)
(4516, 7966)
(5214, 8090)
(3334, 7040)
(4462, 7782)
(4973, 6983)
(5221, 8149)
(5930, 7924)
(958, 7657)
(3360, 7014)
(3928, 7363)
(3208, 7549)
(4059, 7298)
(4339, 7013)
(4751, 7449)
(1104, 6856)
(5589, 7311)
(3949, 7133)
(2365, 7122)
(1210, 7322)
(1685, 7988)
(2396, 8544)
(3046, 7891)
(3819, 7268)
(3638, 7551)
(2553, 6947)
(2144, 6621)
(3766, 7930)
(5004, 7427)
(3587, 7690)
(2900, 7889)
(4175, 8109)
(4374, 6651)
(5169, 7870)
(4742, 8474)
(4638, 8149)
(4396, 6783)
(2303, 8290)
(3192, 8442)
(2428, 7947)
(1519, 7215)
(2171, 7888)
(4846, 7561)
(2236, 7173)
(5736, 7379)
(3930, 5860)
(4020, 6899)
(5837, 7260)
(2859, 7065)
(3372, 7460)
(5756, 8304)
(5159, 7361)
(4486, 8265)
(3973, 7700)
(3962, 7270)
(1656, 7311)
(625, 7705)
(2337, 7236)
(2881, 6970)
(3791, 6815)
(3256, 7671)
(2521, 7138)
(3456, 7469)
(4203, 8707)
(1912, 7097)
(2212, 6621)
(2941, 6913)
(3217, 8081)
(2956, 7038)
(4168, 7033)
(2991, 6814)
(3968, 8375)
(3903, 7452)
(5321, 6951)
(5412, 7978)
(4324, 6967)
(5450, 6921)
(2480, 8515)
(2522, 7070)
(2667, 6774)
(5451, 7724)
(2846, 7105)
(2116, 7934)
(4706, 6822)
(2329, 7291)
(3873, 7218)
(2746, 7878)
(3633, 8002)
(1741, 6915)
(4223, 6378)
(1963, 7371)
(3424, 6890)
(7863, 3257)
(7867, 3596)
(7514, 3121)
(7570, 2982)
(7822, 3421)
(7136, 3666)
(7585, 2895)
(7351, 3235)
(7600, 3979)
(8250, 3766)
(7529, 3944)
(7806, 3725)
(7559, 3646)
(7383, 3293)
(7077, 3553)
(6905, 3470)
(7221, 3282)
(8129, 3203)
(7138, 3212)
(7599, 3623)
(8068, 4029)
(7132, 3510)
(8070, 3658)
(6880, 3236)
(7263, 3407)
(6862, 3430)
(7699, 3734)
(6584, 3270)
(7805, 3359)
(7245, 3380)
(7364, 3403)
(6895, 3652)
(7105, 3961)
(7551, 3192)
(6820, 4059)
(7043, 3610)
(7910, 3382)
(6943, 3798)
(8182, 3520)
(7451, 3280)
(8125, 3544)
(7210, 4129)
(8323, 3311)
(7212, 3687)
(7038, 3864)
(7368, 3476)
(8097, 3344)
(6877, 3347)
(7963, 3568)
(7433, 3730)
(7541, 3236)
(6553, 3318)
(7665, 3701)
(7674, 3452)
(6475, 3115)
(8676, 2954)
(7765, 3953)
(8145, 3324)
(7839, 4003)
(7494, 3331)
(7183, 3161)
(7241, 3685)
(8087, 3227)
(6765, 3647)
(6870, 3929)
(7295, 3649)
(7405, 3132)
(7815, 3509)
(7481, 3808)
(6487, 3129)
(7148, 3060)
(7919, 3154)
(8416, 3566)
(7785, 3433)
(7750, 3386)
(7541, 3561)
(7224, 3912)
(7388, 3375)
(6679, 3390)
(7102, 3539)
(6867, 2718)
(7956, 3175)
(7459, 3122)
(7546, 3651)
(7115, 3876)
(7556, 3280)
(7863, 3021)
(7351, 3502)
(7118, 3096)
(7677, 3924)
(7465, 3152)
(8160, 3513)
(7446, 3574)
(7147, 3482)
(6551, 3508)
(7431, 3447)
(8129, 3489)
(8480, 3932)
(8408, 3535)
(7575, 3427)
(8436, 3655)
(7850, 3549)
(7635, 3819)
(6615, 3414)
(7334, 3301)
(7700, 3362)
(8734, 3640)
(8268, 3600)
(7149, 3834)
(7339, 3511)
(7334, 3648)
(7570, 3335)
(7366, 4004)
(7221, 3704)
(7393, 3422)
(7387, 3560)
(7693, 3431)
(7822, 3676)
(7876, 3113)
(8233, 3261)
(7779, 3289)
(7617, 3291)
(7748, 3593)
(7987, 3485)
(7787, 3092)
(7169, 3886)
(7112, 2991)
(7083, 3798)
(6563, 3453)
(7751, 3688)
(7770, 3663)
(7477, 3026)
(8047, 4009)
(7633, 3487)
(7406, 3681)
(6368, 2876)
(7426, 3656)
(7435, 3428)
(7538, 3633)
(7852, 3555)
(7903, 3618)
(6626, 3864)
(6805, 3288)
(8276, 3576)
(6995, 3786)
(7078, 3766)
(8247, 3042)
(6991, 3678)
(7766, 3867)
(7103, 3620)
(7726, 3145)
(7320, 2966)
(6256, 3630)
(7426, 3387)
(7285, 3734)
(8182, 3724)
(6433, 3016)
(7194, 3402)
(7326, 3809)
(6984, 3609)
(7833, 3231)
(7517, 3873)
(7582, 3618)
(7544, 3196)
(7012, 3920)
(8232, 3697)
(7576, 3540)
(7876, 3572)
(7187, 3139)
(7515, 3316)
(7791, 3442)
(7346, 3946)
(7813, 3386)
(7371, 4152)
(6891, 3800)
(7884, 3818)
(7909, 3566)
(8188, 3617)
(8517, 3540)
(6946, 3092)
(7195, 3733)
(7843, 3438)
(7730, 3626)
(6750, 2790)
(7779, 3644)
(7371, 3390)
(7601, 3209)
(8097, 3413)
(7769, 3705)
(7608, 3381)
(7980, 3543)
(8295, 3606)
(8354, 3452)
(7419, 2993)
(8364, 3288)
(7503, 2806)
(7081, 3604)
(7526, 3346)
(7639, 3217)
(7721, 2735)
(6741, 3789)
(6912, 3296)
(7821, 3172)
(8015, 3354)
(8282, 3742)
(7001, 3281)
(7992, 4033)
(7251, 3306)
(7965, 3418)
(8076, 3204)
(7369, 3706)
(7024, 3232)
(7033, 3787)
(6840, 3688)
(7974, 3903)
(8785, 4035)
(7386, 3573)
(7563, 3307)
(7619, 3454)
(6827, 3234)
(7148, 3871)
(8607, 3792)
(6943, 4167)
(7466, 3363)
(8080, 3025)
(7661, 3952)
(7314, 3532)
(7005, 4028)
(7119, 3227)
(7040, 3753)
(8266, 3445)
(7843, 3433)
(7264, 3523)
(7616, 3612)
(7848, 3416)
(7081, 3133)
(6462, 3444)
(7049, 3432)
(7117, 3018)
(7347, 3805)
(7026, 3423)
(7636, 3857)
(7513, 3380)
(8264, 3220)
(7053, 3149)
(7847, 3388)
(7952, 3111)
(8618, 3688)
(7701, 3579)
(8048, 3432)
(7350, 3264)
(7491, 3491)
(8365, 3478)
(7076, 3719)
(7724, 2957)
(7982, 3589)
(7157, 3403)
(8443, 3213)
(7655, 3668)
(7276, 3061)
(8186, 3757)
(7888, 3425)
(7158, 3349)
(7725, 3872)
(7345, 3735)
(6452, 3480)
(6828, 3271)
(7125, 3168)
(6645, 3001)
(7905, 3907)
(8726, 3328)
(7464, 3536)
(7721, 3663)
(7260, 3433)
(7671, 4037)
(8181, 3496)
(7288, 4252)
(7190, 3961)
(6988, 2950)
(7685, 3134)
(7423, 3718)
(7464, 3556)
(8298, 3551)
(7878, 3505)
(7524, 3482)
(7824, 3816)
(8069, 3155)
(6963, 3842)
(7255, 3410)
(7952, 3717)
(7288, 4023)
(7924, 3198)
(7487, 3377)
(6826, 4093)
(6854, 3684)
(7372, 3768)
(7940, 2554)
(8252, 3603)
(7568, 3105)
(7909, 3543)
(7537, 3693)
(6951, 3335)
(7992, 3751)
(6895, 3528)
(7917, 3422)
(6450, 3812)
(7031, 3647)
(8019, 3674)
(8290, 3793)
(7179, 3186)
(7467, 3597)
(7382, 3093)
(6861, 3518)
(6873, 3479)
(8049, 3361)
(7350, 3334)
(7460, 3492)
(7704, 3400)
(7678, 3473)
(7528, 3178)
(6570, 3688)
(7889, 3798)
(7439, 3754)
(7050, 3810)
(6881, 2682)
(7728, 3096)
(8262, 2979)
(8005, 3182)
(7589, 4075)
(7982, 3278)
(6990, 3354)
(7632, 3259)
(7196, 3450)
(8098, 3183)
(6865, 3418)
(7436, 3474)
(6821, 2986)
(7887, 4021)
(7720, 3572)
(7775, 3452)
(7208, 3089)
(7731, 3512)
(6858, 3207)
(7078, 3382)
(7050, 3714)
(7052, 2993)
(7883, 3661)
(8126, 3639)
(7639, 3297)
(7425, 3594)
(7003, 3049)
(7395, 4118)
(7636, 3547)
(7937, 3394)
(8094, 3742)
(7490, 3417)
(7632, 3739)
(8234, 3539)
(7658, 3891)
(7009, 3596)
(7919, 3871)
(7775, 3499)
(7734, 3303)
(7295, 3162)
(7574, 3402)
(7399, 3232)
(7878, 3945)
(7321, 3395)
(6857, 3658)
(6790, 3309)
(7898, 2891)
(7614, 3659)
(6380, 3049)
(7101, 3369)
(7656, 3589)
(7280, 3701)
(8124, 3239)
(7198, 3660)
(7832, 3279)
(7499, 3736)
(8230, 3866)
(7719, 3277)
(7751, 3316)
(7229, 3372)
(7296, 3363)
(7931, 3570)
(6800, 4116)
(8820, 3847)
(7237, 3750)
(7354, 3871)
(7377, 3673)
(7678, 3829)
(7370, 3273)
(7276, 3838)
(6500, 3891)
(7746, 3078)
(6894, 3676)
(7155, 3616)
(6970, 3429)
(7699, 4017)
(8253, 3650)
(7169, 3593)
(7295, 3499)
(7335, 4092)
(8154, 3608)
(7722, 3430)
(7166, 3674)
(7433, 3142)
(8239, 3618)
(7657, 3394)
(8015, 3853)
(6553, 4043)
(8091, 3570)
(6851, 3260)
(7089, 3860)
(7230, 3610)
(7738, 3834)
(7095, 3412)
(7236, 3502)
(7947, 3674)
(6851, 3868)
(6675, 3162)
(6783, 3579)
(7176, 3041)
(7883, 3651)
(6818, 3700)
(7071, 3289)
(7045, 3462)
(7293, 3227)
(8956, 3356)
(7323, 3404)
(7860, 4024)
(7792, 3318)
(7623, 3698)
(8149, 3577)
(7835, 3725)
(7493, 4076)
(7514, 3734)
(7968, 3104)
(6654, 3519)
(7983, 3226)
(7026, 3361)
(8261, 3277)
(8334, 3828)
(7420, 3274)
(6707, 3713)
(7442, 3763)
(7236, 3186)
(7692, 3206)
(7437, 3000)
(8165, 3218)
(7163, 3626)
(8449, 3821)
(7767, 3549)
(7504, 3256)
(7562, 2954)
(7430, 3769)
(6588, 3526)
(7600, 3898)
(7379, 3630)
(7627, 3572)
(8387, 3761)
(6925, 3129)
(8712, 3147)
(6970, 3130)
(7177, 3525)
(7936, 3446)
(6505, 3528)
(7445, 3679)
(7420, 3022)
(7935, 2741)
(6440, 3281)
(6085, 3416)
(7164, 3440)
(7380, 3476)
(8014, 3595)
(8239, 3831)
(8077, 3829)
(9538, 3544)
(7608, 3684)
(7844, 3763)
(7252, 3363)
(7886, 3704)
(6798, 3741)
(7034, 3284)
(7991, 3699)
(7973, 3496)
(6449, 4014)
(7995, 3143)
(7640, 3804)
(7152, 3511)
(7587, 3813)
(6949, 3174)
(7923, 3769)
(7324, 2833)
(7038, 3668)
(7141, 3327)
(7526, 3211)
(7227, 4010)
(7513, 2777)
(6593, 2855)
(7141, 3395)
(8120, 3933)
(7580, 3593)
(6856, 3053)
(8334, 3426)
(8083, 3154)
(7955, 3623)
(8596, 3119)
(7746, 4119)
(7474, 3459)
(8180, 2925)
(7986, 3536)
(7193, 3469)
(8639, 2760)
(7273, 3168)
(6421, 3645)
(7461, 3208)
(7413, 3029)
(7170, 3180)
(7536, 3501)
(7458, 3602)
(7715, 3489)
(7750, 2976)
(7886, 3748)
(7858, 3452)
(8350, 3657)
(7466, 3654)
(7565, 2916)
(7591, 3705)
(7276, 3548)
(6744, 3688)
(7645, 3230)
(7371, 3154)
(7260, 3386)
(7349, 4186)
(7274, 3291)
(7865, 3991)
(8236, 3456)
(8416, 3124)
(7865, 3726)
(7200, 3866)
(7450, 3811)
(6980, 3192)
(7477, 3520)
(7648, 2953)
(7410, 3637)
(8232, 3507)
(7528, 3373)
(7909, 3821)
(6904, 3594)
(7620, 3153)
(7498, 3404)
(7576, 3730)
(6708, 2348)
(7106, 3916)
(8062, 2997)
(7311, 3679)
(7174, 3578)
(6633, 3557)
(8304, 3447)
(7541, 3599)
(6819, 3645)
(7102, 3467)
(7193, 3705)
(7508, 3629)
(7093, 3676)
(8131, 3765)
(7753, 3417)
(7418, 3920)
(8366, 3575)
(7452, 4207)
(7766, 3765)
(7338, 3249)
(7960, 3632)
(7189, 3229)
(7810, 3287)
(8184, 3238)
(8565, 3522)
(7243, 3641)
(7592, 3564)
(7308, 3253)
(7441, 3640)
(7723, 3738)
(8433, 3364)
(6982, 3562)
(7023, 3155)
(8487, 3390)
(8025, 3503)
(8535, 3406)
(7862, 3397)
(7578, 3848)
(7305, 3600)
(7522, 3406)
(7573, 3743)
(7123, 3752)
(7962, 3351)
(7848, 3503)
(7228, 3825)
(7591, 3494)
(7854, 3868)
(7595, 4418)
(8516, 4136)
(7836, 3637)
(7819, 3323)
(6901, 3105)
(7325, 3418)
(6786, 3357)
(6796, 3150)
(7929, 3805)
(6960, 3470)
(7441, 3225)
(7656, 3382)
(7357, 4044)
(7622, 3096)
(8349, 3860)
(7402, 3322)
(6643, 3269)
(6871, 4031)
(7327, 3882)
(7531, 3678)
(7076, 4137)
(8522, 3478)
(7993, 3367)
(8389, 3452)
(6925, 3864)
(6880, 3176)
(7404, 3755)
(8528, 3266)
(6815, 3530)
(7724, 3244)
(8659, 3826)
(7601, 3349)
(7518, 4042)
(7924, 3467)
(7157, 3548)
(7849, 3120)
(7574, 4023)
(7378, 3718)
(8229, 4393)
(7659, 3608)
(7615, 3342)
(7317, 3720)
(6828, 3565)
(6600, 3768)
(7630, 3515)
(7045, 3326)
(7135, 3623)
(7639, 3774)
(8027, 3442)
(7614, 3626)
(6621, 3893)
(8307, 4111)
(8360, 3942)
(7926, 3480)
(7630, 3972)
(7664, 3196)
(7714, 2767)
(7375, 3041)
(8041, 4065)
(6915, 3372)
(7950, 3592)
(7139, 3702)
(7376, 3358)
(7456, 3033)
(6031, 3430)
(7121, 3370)
(8061, 3319)
(7051, 3543)
(7189, 3800)
(7638, 3434)
(6496, 3383)
(8608, 3585)
(8620, 4089)
(7043, 3476)
(6708, 3745)
(7654, 3641)
(7178, 3368)
(7029, 3699)
(8109, 3652)
(7269, 3285)
(8105, 3290)
(6934, 3675)
(7519, 3848)
(7023, 3470)
(8135, 3403)
(7421, 3828)
(8135, 3297)
(7758, 3046)
(7796, 3847)
(6914, 3822)
(7534, 2896)
(7160, 3987)
(6771, 3814)
(6673, 3578)
(7663, 3263)
(7459, 2998)
(7811, 2727)
(8741, 4018)
(7539, 4018)
(6991, 3733)
(8121, 3465)
(7201, 3354)
(7054, 3500)
(7901, 3343)
(8117, 3318)
(7031, 3143)
(6970, 4033)
(7758, 3597)
(7221, 2914)
(8268, 3358)
(7353, 3203)
(6589, 4095)
(8048, 3394)
(7314, 3114)
(7336, 3475)
(6763, 3235)
(7953, 3244)
(7895, 3489)
(8183, 3669)
(8681, 3354)
(7548, 3774)
(6494, 3036)
(7939, 3024)
(7288, 3575)
(6761, 3499)
(6492, 4025)
(7217, 3311)
(7338, 4232)
(7518, 3446)
(7444, 3830)
(6581, 4007)
(7508, 3032)
(7111, 4343)
(6237, 3316)
(7780, 3811)
(7145, 4058)
(8219, 3361)
(7023, 2804)
(7584, 3515)
(7325, 3208)
(6339, 4080)
(7316, 3181)
(6412, 3481)
(7996, 2896)
(8229, 3879)
(7362, 3898)
(6526, 3998)
(7188, 4005)
(7817, 3050)
(7022, 3576)
(6764, 3418)
(6967, 3506)
(7184, 3936)
(8454, 2903)
(7739, 3711)
(6307, 3498)
(6609, 3775)
(7714, 3479)
(7629, 3163)
(8015, 3702)
(8123, 3906)
(7675, 3347)
(6403, 3756)
(7709, 3336)
(7056, 3077)
(6859, 3366)
(8003, 3306)
(7749, 3467)
(6975, 3684)
(8118, 3391)
(8209, 2946)
(7717, 3522)
(8201, 3452)
(6972, 2995)
(8069, 3710)
(7234, 3412)
(8026, 3972)
(8056, 3607)
(7154, 3255)
(8210, 3574)
(8094, 3874)
(7194, 3123)
(8140, 3669)
(7106, 3612)
(8640, 3898)
(7397, 2935)
(7535, 3973)
(7442, 3902)
(8047, 3183)
(7924, 3513)
(7887, 2678)
(7196, 3759)
(8400, 3617)
(8119, 2832)
(7606, 3058)
(6836, 3825)
(7740, 3753)
(6736, 3263)
(8171, 3548)
(7239, 3854)
(7440, 2892)
(6939, 3629)
(7019, 3506)
(7758, 3914)
(7418, 3348)
(8222, 3295)
(8268, 3918)
(7181, 3263)
(7537, 3811)
(7047, 3996)
(7113, 3276)
(7761, 2866)
(7778, 3116)
(7547, 3836)
(7285, 3413)
(7926, 4014)
(7568, 3503)
(7133, 3799)
(7294, 3628)
(6808, 3109)
(7241, 3105)
(6511, 3977)
(6721, 3473)
(7939, 3741)
(6780, 3626)
(8037, 3822)
(6804, 3371)
(8132, 3183)
(6734, 3595)
(6816, 3761)
(7292, 3490)
(6526, 3150)
(7343, 3590)
(6324, 3705)
(7074, 3174)
(6942, 3722)
(8679, 3627)
(7492, 3964)
(6489, 3550)
(7846, 2922)
(7741, 2911)
(7994, 3034)
(8223, 4035)
(6991, 3369)
(7408, 3972)
(7776, 3331)
(6860, 2940)
(6977, 4289)
(8054, 3624)
(8068, 3444)
(7142, 3589)
(6800, 3235)
(7748, 3171)
(7188, 3829)
(6557, 2972)
(6835, 3989)
(8548, 3166)
(7200, 3522)
(7851, 3159)
(7304, 3427)
(7287, 3866)
(6595, 3386)
(8452, 3901)
(6716, 3374)
(8293, 2974)
(7335, 3114)
(7912, 3698)
(7436, 3406)
(6494, 3493)
(6471, 3323)
(6616, 3328)
(8057, 3304)
(7013, 3428)
(7446, 3354)
(7301, 3475)
(8235, 3129)
(8091, 3281)
(6562, 3210)
(7728, 2799)
(6968, 3536)
(6699, 3667)
(7096, 3935)
